id_expedicion,codigo_pico,Año,host,Temporada,nombre_Temporada,Pais,Lideres,Exito,motivo_terminacion,altitud,cupo,Muertes,Accidente,Ruta,Fecha,Dia_Mas_Alto
AMAD04302,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Casey Henley,No,"Enfermedad, mal de altura, agotamiento o congelación.",5940,4,0,Enfermedad,SW Ridge,2004/10/23,2004/10/27
AMAD04303,AMAD,2004,Nepal,3,Otoño,Austria,Josef Einwaller,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2004/10/06,2004/10/18
AMAD04304,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Dave McNally,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2004/10/23,2004/10/26
AMAD04305,AMAD,2004,Nepal,3,Otoño,Estados Unidos,"Teddy Anderson, Willie Benegas",Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2004/10/27,2004/10/30
AMAD04306,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Tonya Riggs,Sí,Expedicion Completada(Pico Principal),6814,9,0,Congelamiento,SW Ridge,2004/10/23,2004/10/27
AMAD04307,AMAD,2004,Nepal,3,Otoño,Canada,Tim Rippel,Sí,Expedicion Completada(Pico Principal),6814,8,0,Congelamiento,SW Ridge,2004/10/03,2004/10/18
AMAD04308,AMAD,2004,Nepal,3,Otoño,España,Ricardo Guerrero Martinez,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/12,2004/10/22
AMAD04309,AMAD,2004,Nepal,3,Otoño,Italia,Alberto Magliano,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/10,2004/10/21
AMAD04310,AMAD,2004,Nepal,3,Otoño,Alemania,Josef Ludwig Hoesle,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/11,2004/10/21
AMAD04311,AMAD,2004,Nepal,3,Otoño,España,Jose Ramon Lasa,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2004/10/09,2004/10/22
AMAD04312,AMAD,2004,Nepal,3,Otoño,Suiza,Romolo Nottaris,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2004/10/24,2004/11/02
AMAD04313,AMAD,2004,Nepal,3,Otoño,Australia,Tarn Pilkington,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2004/10/31,2004/11/04
AMAD04314,AMAD,2004,Nepal,3,Otoño,España,Mateo Hernandez Izquierdo,Sí,Expedicion Completada(Pico Principal),6814,4,0,Heridas Leves,SW Ridge,2004/10/10,2004/10/22
AMAD04315,AMAD,2004,Nepal,3,Otoño,Paises Bajos,Court Haegens,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",5400,3,0,Desconocido,NE Ridge,2004/10/05,2004/10/21
AMAD04316,AMAD,2004,Nepal,3,Otoño,Suiza,Richard Bolt,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2004/10/11,2004/10/21
AMAD04317,AMAD,2004,Nepal,3,Otoño,Corea del Sur,Lee Jeong-Hwan,No,Mal Clima,6250,8,0,Heridas Leves,SW Ridge,2004/09/20,2004/09/24
AMAD04318,AMAD,2004,Nepal,3,Otoño,Francia,Laurent Rousseau,No,"Enfermedad, mal de altura, agotamiento o congelación.",6150,2,0,Desconocido,SW Ridge,2004/11/07,2004/11/10
AMAD04319,AMAD,2004,Nepal,3,Otoño,Alemania,Luis Stitzinger,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2004/10/07,2004/10/19
AMAD04320,AMAD,2004,Nepal,3,Otoño,Francia,Jean Paul Blais,Sí,Expedicion Completada(Pico Principal),6814,12,0,Congelamiento,SW Ridge,2004/10/12,2004/10/21
AMAD04321,AMAD,2004,Nepal,3,Otoño,Alemania,Martin Goeggelmann,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2004/10/05,2004/10/18
AMAD04322,AMAD,2004,Nepal,3,Otoño,Austria,Karl Wieser,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/22,2004/10/25
AMAD04323,AMAD,2004,Nepal,3,Otoño,Alemania,Roman Kurz,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/11/11,2004/11/15
AMAD04324,AMAD,2004,Nepal,3,Otoño,Francia,Gerard Vaginay,No,"Enfermedad, mal de altura, agotamiento o congelación.",6200,2,0,Desconocido,SW Ridge,2004/10/10,2004/10/20
AMAD04325,AMAD,2004,Nepal,3,Otoño,Austria,Dieter Rachbauer,Sí,Expedicion Completada(Pico Principal),6814,4,0,Congelamiento,SW Ridge,2004/10/18,2004/10/27
AMAD04326,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Wally Berg,Sí,Expedicion Completada(Pico Principal),6814,8,0,Congelamiento,SW Ridge,2004/11/18,2004/11/26
AMAD04327,AMAD,2004,Nepal,3,Otoño,Francia,Didier Delahaye,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2004/10/05,2004/10/19
AMAD04328,AMAD,2004,Nepal,3,Otoño,Reino Unido,Henry Todd,Sí,Expedicion Completada(Pico Principal),6814,32,0,Desconocido,SW Ridge,2004/10/23,2004/10/26
AMAD04329,AMAD,2004,Nepal,3,Otoño,Italia,Konrad Prantl,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2004/11/19,2004/11/22
AMAD04330,AMAD,2004,Nepal,3,Otoño,Corea del Sur,Jung Ho-Jin,Sí,Expedicion Completada(Pico Principal),6814,10,0,Congelamiento,SW Ridge,2004/11/14,2004/11/22
AMAD04331,AMAD,2004,Nepal,3,Otoño,Reino Unido,Timothy Mosedale,Sí,Expedicion Completada(Pico Principal),6814,18,0,Desconocido,SW Ridge,2004/10/22,2004/11/01
AMAD04332,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Luis Benitez,Sí,Expedicion Completada(Pico Principal),6814,16,0,Heridas Leves,SW Ridge,2004/10/23,2004/11/02
AMAD04333,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Steven Heim,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2004/10/17,2004/10/29
AMAD04334,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Eric Larson,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2004/11/17,2004/11/29
AMAD04335,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Jeffrey Witt,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2004/10/17,2004/10/17
AMAD04336,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Gary Scott,Sí,Expedicion Completada(Pico Principal),6814,10,0,Desconocido,SW Ridge,2004/11/14,2004/11/19
AMAD04337,AMAD,2004,Nepal,3,Otoño,Reino Unido,"Markus Gschwendt, Paul Schweizer",Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2004/11/15,2004/11/20
AMAD04338,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Dan Mazur,Sí,Expedicion Completada(Pico Principal),6814,40,0,Enfermedad,SW Ridge,2004/10/07,2004/10/19
AMAD04339,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Mark Houston,Sí,Expedicion Completada(Pico Principal),6814,3,0,Congelamiento,SW Ridge,2004/11/03,2004/11/07
AMAD04340,AMAD,2004,Nepal,3,Otoño,Estados Unidos,Richard Reale,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/14,2004/10/22
AMAD04341,AMAD,2004,Nepal,3,Otoño,Dinamarca,Soren Ledet,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2004/10/27,2004/10/30
AMAD04401,AMAD,2004,Nepal,4,Invierno,Estados Unidos,Jim Williams,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2004/11/27,2004/12/04
AMAD04402,AMAD,2004,Nepal,4,Invierno,Reino Unido,Adele Pennington,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2004/11/23,2004/11/29
AMAD04403,AMAD,2004,Nepal,4,Invierno,Corea del Sur,Ryou Kenn-Se,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2004/11/28,2004/12/06
AMAD04404,AMAD,2004,Nepal,4,Invierno,Corea del Sur,Lee Sang-Bae,Sí,Expedicion Completada(Pico Principal),6814,20,0,Enfermedad,SW Ridge,2004/12/06,2004/12/18
AMAD05101,AMAD,2005,Nepal,1,Primavera,Estados Unidos,Ronald Sanga,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2005/05/10,2005/05/15
AMAD05102,AMAD,2005,Nepal,1,Primavera,Reino Unidoraine,Igor Sanzharevsky,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2005/04/28,2005/05/10
AMAD05103,AMAD,2005,Nepal,1,Primavera,Alemania,Olaf Zill,No,"Enfermedad, mal de altura, agotamiento o congelación.",5800,5,0,Enfermedad,SW Ridge,2005/05/06,2005/05/12
AMAD05104,AMAD,2005,Nepal,1,Primavera,Estados Unidos,Larry Boersma,No,"Enfermedad, mal de altura, agotamiento o congelación.",5600,1,0,Heridas Leves,SW Ridge,2005/04/14,2005/04/15
AMAD05105,AMAD,2005,Nepal,1,Primavera,Italia,Elvio Ferigo,No,Mal Clima,5750,2,0,Desconocido,SW Ridge,2005/04/20,2005/04/28
AMAD05106,AMAD,2005,Nepal,1,Primavera,Estados Unidos,Aaron Ratke,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/04/19,2005/04/27
AMAD05107,AMAD,2005,Nepal,1,Primavera,Líbano,Maxime Chaya,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/04/15,2005/04/27
AMAD05108,AMAD,2005,Nepal,1,Primavera,Suiza,Lorenzo Zanetti,No,Mal Clima,6050,2,0,Desconocido,SW Ridge,2005/05/03,2005/05/09
AMAD05109,AMAD,2005,Nepal,1,Primavera,Suiza,Ueli Steck,No,Mal Clima,5900,1,0,Desconocido,NW Face,2005/04/29,2005/05/04
AMAD05301,AMAD,2005,Nepal,3,Otoño,Rusia,Oleg Afanasiev,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",6300,2,0,Desconocido,A south ridge to east end of East Ridge,2005/10/16,2005/10/22
AMAD05302,AMAD,2005,Nepal,3,Otoño,Japon,Takaharu Hayashi,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2005/10/11,2005/10/17
AMAD05303,AMAD,2005,Nepal,3,Otoño,Rusia,Gennady Kirievsky,Sí,Expedicion Completada(Pico Principal),6814,14,0,Desconocido,SW Ridge,2005/10/04,2005/10/17
AMAD05304,AMAD,2005,Nepal,3,Otoño,Eslovenia,Viki Groselj,Sí,Expedicion Completada(Pico Principal),6814,15,0,Desconocido,SW Ridge,2005/10/04,2005/10/17
AMAD05305,AMAD,2005,Nepal,3,Otoño,Suiza,Ingrid Alder,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2005/10/17,2005/10/24
AMAD05306,AMAD,2005,Nepal,3,Otoño,Francia,Emmanuel Morin,No,"Enfermedad, mal de altura, agotamiento o congelación.",6000,4,0,Desconocido,SW Ridge,2005/10/10,2005/10/19
AMAD05307,AMAD,2005,Nepal,3,Otoño,Italia,Pier Paolo Pole Romano,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/12,2005/10/19
AMAD05308,AMAD,2005,Nepal,3,Otoño,Alemania,Andreas Herlt,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2005/10/14,2005/10/19
AMAD05309,AMAD,2005,Nepal,3,Otoño,España,Juan Carlos Gomez Ramos,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/16,2005/10/25
AMAD05310,AMAD,2005,Nepal,3,Otoño,Italia,Renzo Benedetti,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/20,2005/10/25
AMAD05311,AMAD,2005,Nepal,3,Otoño,Alemania,Christian Semmel,Sí,Expedicion Completada(Pico Principal),6814,6,0,Congelamiento,SW Ridge,2005/10/11,2005/10/21
AMAD05312,AMAD,2005,Nepal,3,Otoño,Francia,Michel Pelle,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2005/10/13,2005/10/25
AMAD05313,AMAD,2005,Nepal,3,Otoño,Austria,Alexander Giacomelli,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2005/10/11,2005/10/21
AMAD05314,AMAD,2005,Nepal,3,Otoño,Israel,Danny (Denis) Gordin,Sí,Expedicion Completada(Pico Principal),6814,1,0,Desconocido,SW Ridge,2005/10/15,2005/10/25
AMAD05315,AMAD,2005,Nepal,3,Otoño,Australia,David Ridley,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2005/10/10,2005/10/25
AMAD05316,AMAD,2005,Nepal,3,Otoño,Canada,Tim Rippel,No,"Enfermedad, mal de altura, agotamiento o congelación.",5900,6,0,Desconocido,SW Ridge,2005/10/01,2005/10/11
AMAD05317,AMAD,2005,Nepal,3,Otoño,Reino Unido,Robert Casserley,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/11/09,2005/11/14
AMAD05318,AMAD,2005,Nepal,3,Otoño,Australia,Soren Ledet,Sí,Expedicion Completada(Pico Principal),6814,16,0,Heridas Leves,SW Ridge,2005/10/22,2005/10/27
AMAD05319,AMAD,2005,Nepal,3,Otoño,Australia,Andrew Mitchell,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/19,2005/10/29
AMAD05320,AMAD,2005,Nepal,3,Otoño,Reino Unido,Sandy Allan,Sí,Expedicion Completada(Pico Principal),6814,8,0,Congelamiento,SW Ridge,2005/10/30,2005/11/08
AMAD05321,AMAD,2005,Nepal,3,Otoño,Estados Unidos,George Dunn,Sí,Expedicion Completada(Pico Principal),6814,10,0,Desconocido,SW Ridge,2005/10/27,2005/11/06
AMAD05322,AMAD,2005,Nepal,3,Otoño,Estados Unidos,John Matthews,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2005/11/03,2005/11/08
AMAD05323,AMAD,2005,Nepal,3,Otoño,Australia,Robin Baker,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/11/03,2005/11/07
AMAD05324,AMAD,2005,Nepal,3,Otoño,Estados Unidos,"Miles Smart, Liz Oakes",Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/25,2005/10/29
AMAD05325,AMAD,2005,Nepal,3,Otoño,Estados Unidos,Stuart Remensnyder,Sí,Expedicion Completada(Pico Principal),6814,21,0,Heridas Leves,SW Ridge,2005/10/22,2005/10/29
AMAD05326,AMAD,2005,Nepal,3,Otoño,Reino Unido,Tim Mosedale,Sí,Expedicion Completada(Pico Principal),6814,21,0,Desconocido,SW Ridge,2005/10/29,2005/11/06
AMAD05327,AMAD,2005,Nepal,3,Otoño,Estados Unidos,Luis Benitez,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2005/10/23,2005/11/03
AMAD05328,AMAD,2005,Nepal,3,Otoño,Australia,Laetitia Sterling,No,"Enfermedad, mal de altura, agotamiento o congelación.",6550,3,0,Desconocido,SW Ridge,2005/11/14,2005/11/22
AMAD05329,AMAD,2005,Nepal,3,Otoño,Reino Unido,Henry Todd,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2005/10/10,2005/11/01
AMAD05330,AMAD,2005,Nepal,3,Otoño,Australia,Bruce Baillie,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2005/11/07,2005/11/11
AMAD05331,AMAD,2005,Nepal,3,Otoño,Australia,Jay Reilly,Sí,Expedicion Completada(Pico Principal),6814,26,0,Heridas Leves,SW Ridge,2005/10/07,2005/10/20
AMAD05332,AMAD,2005,Nepal,3,Otoño,Australia,Brian McLoughlin,Sí,Expedicion Completada(Pico Principal),6814,3,0,Congelamiento,SW Ridge,2005/10/14,2005/10/23
AMAD05333,AMAD,2005,Nepal,3,Otoño,Suiza,Reinhold Supersaxo,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/24,2005/11/05
AMAD05334,AMAD,2005,Nepal,3,Otoño,Suiza,Thomas Zwahlen,Sí,Expedicion Completada(Pico Principal),6814,9,0,Desconocido,SW Ridge,2005/10/27,2005/11/05
AMAD05335,AMAD,2005,Nepal,3,Otoño,Austria,Gundula Tackner,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/31,2005/11/03
AMAD05336,AMAD,2005,Nepal,3,Otoño,Italia,Camillo Della Vedova,Sí,Expedicion Completada(Pico Principal),6814,7,0,Congelamiento,SW Ridge,2005/10/25,2005/11/01
AMAD05337,AMAD,2005,Nepal,3,Otoño,Italia,Eugenio Testa,Sí,Expedicion Completada(Pico Principal),6814,7,0,Desconocido,SW Ridge,2005/10/20,2005/10/31
AMAD05338,AMAD,2005,Nepal,3,Otoño,Polonia,Ryszard Pawlowski,Sí,Expedicion Completada(Pico Principal),6814,13,0,Desconocido,SW Ridge,2005/10/30,2005/11/05
AMAD05339,AMAD,2005,Nepal,3,Otoño,España,Jose Angel Sanchez Sabalza,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/10/24,2005/11/03
AMAD05340,AMAD,2005,Nepal,3,Otoño,Estados Unidos,Peter Nichols,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2005/11/18,2005/11/22
AMAD05341,AMAD,2005,Nepal,3,Otoño,Japon,Eiichi Usami,Sí,Expedicion Completada(Pico Principal),6814,4,0,Congelamiento,SW Ridge,2005/11/09,2005/11/26
AMAD05342,AMAD,2005,Nepal,3,Otoño,Estados Unidos,Eric Larson,No,"Enfermedad, mal de altura, agotamiento o congelación.",6700,5,0,Desconocido,SW Ridge,2005/11/20,2005/12/02
AMAD05343,AMAD,2005,Nepal,3,Otoño,Corea del Sur,Choi Heung-Hwan,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",6000,7,0,Desconocido,SW Ridge,2005/11/10,2005/11/17
AMAD05344,AMAD,2005,Nepal,3,Otoño,Estados Unidos,Joseph Acero,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2005/11/09,2005/11/17
AMAD05345,AMAD,2005,Nepal,3,Otoño,Reino Unido,Paul Farmer,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2005/11/23,2005/12/01
AMAD05346,AMAD,2005,Nepal,3,Otoño,Alemania,Joachim Mietsch,Sí,Expedicion Completada(Pico Principal),6814,1,0,Desconocido,SW Ridge,2005/10/19,2005/10/27
AMAD05347,AMAD,2005,Nepal,3,Otoño,Estados Unidos,"George Shaw, Taran Stone",Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2005/10/16,2005/10/25
AMAD06101,AMAD,2006,Nepal,1,Primavera,Australia,Jay Reilly,No,Mal Clima,5800,6,0,Desconocido,SW Ridge,2006/05/07,2006/05/13
AMAD06102,AMAD,2006,Nepal,1,Primavera,Alemania,Volker Tiller,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2006/04/20,2006/05/04
AMAD06103,AMAD,2006,Nepal,1,Primavera,Alemania,Olaf Rieck,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2006/04/15,2006/05/04
AMAD06104,AMAD,2006,Nepal,1,Primavera,Alemania,Olaf Zill,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2006/04/28,2006/05/07
AMAD06105,AMAD,2006,Nepal,1,Primavera,Suiza,Michael Nellen,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2006/05/06,2006/05/16
AMAD06106,AMAD,2006,Nepal,1,Primavera,Irlanda,Clare O'Leary,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/05/05,2006/05/17
AMAD06107,AMAD,2006,Nepal,1,Primavera,Italia,Aldo Leviti,Sí,Expedicion Completada(Pico Principal),6814,1,0,Heridas Leves,SW Ridge,2006/05/01,2006/05/11
AMAD06108,AMAD,2006,Nepal,1,Primavera,Rusia,Dmitri Moskalev,No,Mal Clima,6650,5,0,Desconocido,SW Ridge,2006/05/01,2006/05/10
AMAD06109,AMAD,2006,Nepal,1,Primavera,Italia,Fabio Meraldi,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2006/04/25,2006/05/05
AMAD06111,AMAD,2006,Nepal,1,Primavera,Suiza,Kilian Volken,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2006/05/10,2006/05/17
AMAD06112,AMAD,2006,Nepal,1,Primavera,Estados Unidos,Thomas Forestieri,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/04/24,2006/05/04
AMAD06113,AMAD,2006,Nepal,1,Primavera,Estados Unidos,John Van Nostrand,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",5900,2,0,Desconocido,SW Ridge,2006/04/27,2006/05/02
AMAD06301,AMAD,2006,Nepal,3,Otoño,Italia,Oswald Santin,No,Mal Clima,5700,3,0,Desconocido,SW Ridge,2006/10/08,2006/10/19
AMAD06302,AMAD,2006,Nepal,3,Otoño,Francia,Agnes Sauvage,No,Mal Clima,5700,2,0,Desconocido,SW Ridge,2006/10/13,2006/10/20
AMAD06304,AMAD,2006,Nepal,3,Otoño,Polonia,Maciej Berbeka,Sí,Expedicion Completada(Pico Principal),6814,5,0,Congelamiento,SW Ridge,2006/11/07,2006/11/10
AMAD06305,AMAD,2006,Nepal,3,Otoño,Polonia,Krysztof Wielicki,Sí,Expedicion Completada(Pico Principal),6814,15,0,Congelamiento,SW Ridge,2006/10/27,2006/11/02
AMAD06306,AMAD,2006,Nepal,3,Otoño,Reino Unidoraine,Sergei Kovalev,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2006/10/18,2006/10/23
AMAD06307,AMAD,2006,Nepal,3,Otoño,España,Angel Navas,No,Expedicion Completada(Pico Principal),5700,3,0,Desconocido,SW Ridge,2006/09/29,2006/10/14
AMAD06308,AMAD,2006,Nepal,3,Otoño,España,Gorka Ripodas Perez,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/10/14,2006/10/26
AMAD06309,AMAD,2006,Nepal,3,Otoño,España,Roberto De Paz Lopez,Sí,Expedicion Completada(Pico Principal),6814,2,0,Desconocido,SW Ridge,2006/10/22,2006/11/02
AMAD06310,AMAD,2006,Nepal,3,Otoño,Francia,Pierre Blanc,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2006/10/14,2006/10/23
AMAD06311,AMAD,2006,Nepal,3,Otoño,Japon,Kenichi Nagaoka,Sí,Expedicion Completada(Pico Principal),6814,8,0,Desconocido,SW Ridge,2006/10/21,2006/11/06
AMAD06312,AMAD,2006,Nepal,3,Otoño,Singapur,Ramli Ahmad,Sí,Expedicion Completada(Pico Principal),6814,2,0,Heridas Leves,SW Ridge,2006/10/14,2006/10/28
AMAD06313,AMAD,2006,Nepal,3,Otoño,Nueva Zelanda,Mark Sedon,Sí,Expedicion Completada(Pico Principal),6814,14,0,Enfermedad,SW Ridge,2006/10/23,2006/11/02
AMAD06314,AMAD,2006,Nepal,3,Otoño,Japon,Takuo Fujiwara,No,"Enfermedad, mal de altura, agotamiento o congelación.",6015,5,0,Desconocido,SW Ridge,2006/10/18,2006/11/07
AMAD06315,AMAD,2006,Nepal,3,Otoño,Suecia,Lars Svens,Sí,Expedicion Completada(Pico Principal),6814,2,0,Heridas Leves,SW Ridge,2006/10/14,2006/10/27
AMAD06316,AMAD,2006,Nepal,3,Otoño,España,Pedro Manuel Millan del Rosario,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/10/17,2006/10/27
AMAD06317,AMAD,2006,Nepal,3,Otoño,Serbia,Hoselito Bite,Sí,Expedicion Completada(Pico Principal),6814,2,0,Congelamiento,SW Ridge,2006/10/14,2006/10/27
AMAD06318,AMAD,2006,Nepal,3,Otoño,Suecia,Lars Gunnar Bergqvist,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2006/10/17,2006/10/27
AMAD06319,AMAD,2006,Nepal,3,Otoño,Noruega,Aud Juvall,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/11/01,2006/11/09
AMAD06320,AMAD,2006,Nepal,3,Otoño,Japon,Yasuyuki Shinno,Sí,Expedicion Completada(Pico Principal),6814,2,0,Congelamiento,"W Face up, SW Ridge down",2006/11/11,2006/11/19
AMAD06321,AMAD,2006,Nepal,3,Otoño,Japon,Hiroyuki Kuraoka,Sí,Expedicion Completada(Pico Principal),6814,6,0,Heridas Leves,SW Ridge,2006/10/29,2006/11/08
AMAD06322,AMAD,2006,Nepal,3,Otoño,Suecia,Mikael Forsberg,No,Accidente,6400,6,4,Avalancha,SW Ridge,2006/11/08,2006/11/13
AMAD06323,AMAD,2006,Nepal,3,Otoño,Alemania,Zbigniew Mlynarczyk,Sí,Expedicion Completada(Pico Principal),6814,4,0,Desconocido,SW Ridge,2006/10/29,2006/11/07
AMAD06324,AMAD,2006,Nepal,3,Otoño,España,Fernando Errekalde,No,Mal Clima,6000,7,0,Desconocido,SW Ridge,2006/10/06,2006/10/18
AMAD06325,AMAD,2006,Nepal,3,Otoño,España,Vicente Lillo Rodrigo,No,Mal Clima,6200,6,0,Desconocido,SW Ridge,2006/10/11,2006/10/20
AMAD06326,AMAD,2006,Nepal,3,Otoño,España,Juan Carrillo Olmos,No,Mal Clima,5700,3,0,Desconocido,SW Ridge,2006/09/29,2006/10/14
AMAD06327,AMAD,2006,Nepal,3,Otoño,Italia,Giorgio Passino,Sí,Expedicion Completada(Pico Principal),6814,5,0,Desconocido,SW Ridge,2006/10/15,2006/10/23
AMAD06328,AMAD,2006,Nepal,3,Otoño,Canada,Bryce Brown,No,Mal Clima,5800,3,0,Desconocido,SW Ridge,2006/11/16,2006/11/17
AMAD06329,AMAD,2006,Nepal,3,Otoño,Austria,Wilfried Studer,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2006/10/11,2006/10/25
AMAD06330,AMAD,2006,Nepal,3,Otoño,Francia,Jean-Marc Genevois,Sí,Expedicion Completada(Pico Principal),6814,10,0,Desconocido,SW Ridge,2006/10/30,2006/11/12
AMAD06331,AMAD,2006,Nepal,3,Otoño,Italia,Giuseppe Pompili,Sí,Expedicion Completada(Pico Principal),6814,6,0,Desconocido,SW Ridge,2006/10/08,2006/10/25
AMAD06332,AMAD,2006,Nepal,3,Otoño,Alemania,Rainer Pircher,Sí,Expedicion Completada(Pico Principal),6814,11,0,Desconocido,SW Ridge,2006/10/09,2006/10/21
AMAD06333,AMAD,2006,Nepal,3,Otoño,Austria,Reinhard Schertler,Sí,Expedicion Completada(Pico Principal),6814,3,0,Desconocido,SW Ridge,2006/10/12,2006/10/23
